,itinerary,totalRate,totalTime,calcTime,nextDayDelivery,nextDayTime,thisDayTime,startDayTime,endDayTime,timeSegments,totalDistance,calcDistance,maintenanceCost,gasCost,driverPay,netRate,netRatePerHour
136,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'e1655fb9-39ad-4527-b5b4-b65b9a045f8c', 'phone': '(615) 898-0360', 'origin': 'Bessemer, AL', 'destination': 'Crossville, TN', 'originCoords': [33.4017766, -86.954437], 'destinationCoords': [35.949684, -85.0274835], 'originDeadhead': 186.59469087017618, 'originalOriginDeadhead': 6.48, 'destinationDeadhead': 203.36, 'tripDistance': 241.3, 'postedRate': 450.0, 'rpm': 1.8648984666390385, 'accountName': 'RIGHTWAY LOGISTICS', 'daysToPay': 11.0, 'realRPM': 1.1351176129723857, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:46:39.609368'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 478.06848248380635, 'netRate': -306.1391013656014, 'netRatePerHour': 16.183501807361445}]",450.0,15.587320978272619,12.229051747503387,True,5.4973846153846155,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 186.59469087017618, 'duration': 12918.09398331989}, {'distance': 7.452, 'duration': 515.9076923076923}, {'distance': 233.864, 'duration': 16190.584615384616}]",427.91069087017615,427.91069087017615,77.02392435663171,193.93611931047144,550.3073286376524,-371.26737230475555,14.64054286706642
137,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '0878262b-55e0-4472-a476-607d082f7b6e', 'phone': '(888) 944-2738', 'origin': 'Altoona, AL', 'destination': 'Mobile, AL', 'originCoords': [34.031470999999996, -86.32144390654034], 'destinationCoords': [30.6867339, -88.0848929], 'originDeadhead': 139.3595823401765, 'originalOriginDeadhead': 51.79, 'destinationDeadhead': 200.5, 'tripDistance': 307.3, 'postedRate': 450.0, 'rpm': 1.464367068011715, 'accountName': '59 LOGISTICS LLC', 'daysToPay': 28.0, 'realRPM': 1.1489862884856643, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:44:26.332624'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 473.92752317899885, 'netRate': -298.64173022046555, 'netRatePerHour': 16.643601178137978}]",450.0,15.617751583464932,12.2594823526957,True,5.4341346153846155,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 139.3595823401765, 'duration': 9647.971085089142}, {'distance': 59.558499999999995, 'duration': 4123.280769230769}, {'distance': 230.575, 'duration': 15962.884615384615}]",429.4930823401765,429.4930823401765,77.30875482123177,202.15014398273584,551.6767058713065,-381.13560467527407,13.910954499521152
138,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '274e99cf-5ecb-4a8c-8580-2dcb5cbb6c59', 'phone': '(251) 802-7081', 'origin': 'Smarr, GA', 'destination': 'Spanish Fort, AL', 'originCoords': [32.984257, -83.881786], 'destinationCoords': [30.6754503, -87.9040269], 'originDeadhead': 78.98074380154848, 'originalOriginDeadhead': 174.14, 'destinationDeadhead': 199.27, 'tripDistance': 330.9, 'postedRate': 575.0, 'rpm': 1.737685101239045, 'accountName': 'EAST BAY LOGISTICS LLC', 'daysToPay': 3.0, 'realRPM': 1.2710251212660462, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:55:56.643802'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 526.4919898282631, 'netRate': -268.8117829804921, 'netRatePerHour': 22.024284380721678}]",575.0,17.13523545772209,13.776966226952858,True,5.406932692307692,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 78.98074380154848, 'duration': 5467.897647799511}, {'distance': 200.26099999999997, 'duration': 13864.223076923074}, {'distance': 229.16049999999998, 'duration': 15864.957692307693}]",508.4022438015485,508.4022438015485,91.51240388427873,252.74061077327946,619.9634802128786,-389.2164948704368,16.74875161492485
139,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '10b8085a-c083-4f7f-add2-aff3cc466ac3', 'phone': '(419) 500-0305', 'origin': 'Lanett, AL', 'destination': 'Pulaski, TN', 'originCoords': [32.8687391, -85.1904971], 'destinationCoords': [35.1998023, -87.0308412], 'originDeadhead': 106.96682481425843, 'originalOriginDeadhead': 102.73, 'destinationDeadhead': 123.96, 'tripDistance': 257.6, 'postedRate': 350.0, 'rpm': 1.3586956521739129, 'accountName': 'FREIGHT LANE SOLUTIONS LLC', 'daysToPay': 8.0, 'realRPM': 1.0489819897879793, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:05:50.372487'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 423.741483012339, 'netRate': -307.7779129891975, 'netRatePerHour': 12.3149629201855}]",350.0,14.428660092581891,11.07039086181266,True,3.7414230769230765,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 106.96682481425843, 'duration': 7405.395564064045}, {'distance': 118.1395, 'duration': 8178.88846153846}, {'distance': 142.55399999999997, 'duration': 9869.123076923075}]",367.6603248142584,367.6603248142584,66.17885846656651,174.9759303429186,498.1675887815697,-389.32237759105476,9.832101914845369
140,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '8637b744-2fc5-462f-a03f-2be170e22c90', 'phone': '(419) 500-0305', 'origin': 'Lanett, AL', 'destination': 'Bonifay, FL', 'originCoords': [32.8687391, -85.1904971], 'destinationCoords': [30.7918559, -85.6796533], 'originDeadhead': 106.96682481425843, 'originalOriginDeadhead': 102.73, 'destinationDeadhead': 193.44, 'tripDistance': 175.2, 'postedRate': 450.0, 'rpm': 2.568493150684932, 'accountName': 'FREIGHT LANE SOLUTIONS LLC', 'daysToPay': 8.0, 'realRPM': 1.1162463270561636, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:05:50.372487'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 483.8684060892621, 'netRate': -316.6400932089777, 'netRatePerHour': 15.552315433102624}]",450.0,15.965237015658815,12.606967784889584,True,5.278,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 106.96682481425843, 'duration': 7405.395564064045}, {'distance': 118.1395, 'duration': 8178.88846153846}, {'distance': 222.456, 'duration': 15400.8}]",447.56232481425843,447.56232481425843,80.56121846656652,216.63911605720435,567.3135503200313,-414.5138848438021,12.120255090948298
141,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '9df228ff-473f-4fd5-9a9e-321456dd4d72', 'phone': '(866) 440-7285', 'origin': 'Macon, GA', 'destination': 'Atlanta, GA', 'originCoords': [32.8406946, -83.6324022], 'destinationCoords': [33.7489924, -84.3902644], 'originDeadhead': 95.39465866755344, 'originalOriginDeadhead': 192.38, 'destinationDeadhead': 143.23, 'tripDistance': 84.4, 'postedRate': 500.0, 'rpm': 5.924170616113743, 'accountName': 'PAUL LOGISTICS', 'daysToPay': 22.0, 'realRPM': 1.160080268147785, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 16:35:55.760985'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 507.9848007699982, 'netRate': -310.3037827782393, 'netRatePerHour': 17.511637742202563}]",500.0,16.61492612822218,13.256656897452949,True,4.1675865384615385,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 95.39465866755344, 'duration': 6604.245600061393}, {'distance': 221.23699999999997, 'duration': 15316.407692307688}, {'distance': 164.7145, 'duration': 11403.311538461538}]",481.3461586675534,481.3461586675534,86.64230856015962,236.06518969937127,596.5495603853827,-419.2570586449136,13.373847049970266
142,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '55b3245a-e39e-47d7-a903-b327f74d8239', 'phone': '(904) 240-4761', 'origin': 'Altoona, AL', 'destination': 'Mobile, AL', 'originCoords': [34.031470999999996, -86.32144390654034], 'destinationCoords': [30.6867339, -88.0848929], 'originDeadhead': 139.3595823401765, 'originalOriginDeadhead': 51.79, 'destinationDeadhead': 200.37, 'tripDistance': 306.1, 'postedRate': 400.0, 'rpm': 1.306762495916367, 'accountName': 'LOGISTIC DYNAMICS INC', 'daysToPay': 22.0, 'realRPM': 1.0216602643707746, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:44:26.332624'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 473.81502317899884, 'netRate': -348.43804450617984, 'netRatePerHour': 11.907524591396127}]",400.0,15.614876583464932,12.256607352695701,True,5.431259615384615,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 139.3595823401765, 'duration': 9647.971085089142}, {'distance': 59.558499999999995, 'duration': 4123.280769230769}, {'distance': 230.4255, 'duration': 15952.534615384615}]",429.3435823401765,429.3435823401765,77.28184482123177,202.07219041130728,551.5473308713065,-430.9013661038455,9.84334092589874
143,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '66ea4c87-5475-4fa7-94ba-4c186d8a2af0', 'phone': '316-530-4224', 'origin': 'Altoona, AL', 'destination': 'Mobile, AL', 'originCoords': [34.031470999999996, -86.32144390654034], 'destinationCoords': [30.6867339, -88.0848929], 'originDeadhead': 139.3595823401765, 'originalOriginDeadhead': 51.79, 'destinationDeadhead': 200.5, 'tripDistance': 307.3, 'postedRate': 400.0, 'rpm': 1.3016596160104132, 'accountName': 'KING OF FREIGHT', 'daysToPay': 27.0, 'realRPM': 1.0213211453205906, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:44:26.332624'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 473.92752317899885, 'netRate': -348.64173022046555, 'netRatePerHour': 11.896039810721483}]",400.0,15.617751583464932,12.2594823526957,True,5.4341346153846155,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 139.3595823401765, 'duration': 9647.971085089142}, {'distance': 59.558499999999995, 'duration': 4123.280769230769}, {'distance': 230.575, 'duration': 15962.884615384615}]",429.4930823401765,429.4930823401765,77.30875482123177,202.15014398273584,551.6767058713065,-431.13560467527407,9.832478870490561
144,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '6293e9c7-56d1-41b3-afb2-aef43413c404', 'phone': '(601) 735-2400', 'origin': 'Cottonton, AL', 'destination': 'East Point, GA', 'originCoords': [32.1468198, -85.0738206], 'destinationCoords': [33.6795531, -84.4393724], 'originDeadhead': 153.35964744805707, 'originalOriginDeadhead': 134.95, 'destinationDeadhead': 136.24, 'tripDistance': 125.756, 'postedRate': 450.0, 'rpm': 3.5783580902700467, 'accountName': 'SOUTHERN BELLE BROKERAGE INC', 'daysToPay': 9.0, 'realRPM': 1.0599467051849496, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 16:36:32.798669'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 502.3987333685109, 'netRate': -350.1899860785052, 'netRatePerHour': 13.633381561545866}]",450.0,16.304964374001095,12.946695143231864,True,4.013,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 153.35964744805707, 'duration': 10617.206361788567}, {'distance': 155.19249999999997, 'duration': 10744.096153846152}, {'distance': 156.676, 'duration': 10846.8}]",465.22814744805703,465.22814744805703,83.74106654065027,218.59341774711226,582.6012814454339,-434.9357657331964,11.405653263522815
145,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'cc6b61f2-08b5-42d6-85cb-00a2c4246fc2', 'phone': '(479) 795-8036 EXT 150', 'origin': 'Cottonton, AL', 'destination': 'East Point, GA', 'originCoords': [32.1468198, -85.0738206], 'destinationCoords': [33.6795531, -84.4393724], 'originDeadhead': 153.35964744805707, 'originalOriginDeadhead': 134.95, 'destinationDeadhead': 139.65, 'tripDistance': 128.058, 'postedRate': 450.0, 'rpm': 3.5140327039310315, 'accountName': 'SHIPPING CONNECTIONS INC', 'daysToPay': 18.0, 'realRPM': 1.05150100642285, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 16:36:32.798669'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 505.34969490697245, 'netRate': -355.5328190455382, 'netRatePerHour': 13.340780615303629}]",450.0,16.38037783553956,13.022108604770327,True,4.088413461538462,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 153.35964744805707, 'duration': 10617.206361788567}, {'distance': 155.19249999999997, 'duration': 10744.096153846152}, {'distance': 160.5975, 'duration': 11118.288461538461}]",469.14964744805707,469.14964744805707,84.44693654065027,220.63819988996937,585.9948872146647,-441.0800236452843,11.128371599995289
146,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '603e0c9f-7717-4d5c-9dca-936b56676465', 'phone': '(904) 240-4761', 'origin': 'Phenix City, AL', 'destination': 'Pensacola, FL', 'originCoords': [32.4709761, -85.0007653], 'destinationCoords': [30.421309, -87.2169149], 'originDeadhead': 127.77853126353132, 'originalOriginDeadhead': 125.07, 'destinationDeadhead': 207.82, 'tripDistance': 248.066, 'postedRate': 500.0, 'rpm': 2.0155926245434683, 'accountName': 'LOGISTIC DYNAMICS INC', 'daysToPay': 22.0, 'realRPM': 1.0853791089844786, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:55:37.798318'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 533.6554597472867, 'netRate': -356.78152953356374, 'netRatePerHour': 14.91472955863074}]",500.0,17.177539062760218,13.819269831990987,True,5.5960192307692305,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 127.77853126353132, 'duration': 8846.206010552167}, {'distance': 143.83049999999997, 'duration': 9957.496153846152}, {'distance': 238.99299999999997, 'duration': 16545.66923076923}]",510.6020312635312,510.6020312635312,91.90836562743561,246.25427462547458,621.8671424395944,-460.0297826925046,11.710992093984851
147,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'a74b66c0-7a82-45b1-8ca8-53714f441603', 'phone': '(724) 241-7962', 'origin': 'Opelika, AL', 'destination': 'Acworth, GA', 'originCoords': [32.6454116, -85.3782795], 'destinationCoords': [34.0659329, -84.6768796], 'originDeadhead': 128.6692973852706, 'originalOriginDeadhead': 97.42, 'destinationDeadhead': 129.68, 'tripDistance': 130.3, 'postedRate': 285.0, 'rpm': 2.1872601688411355, 'accountName': 'BEEMAC LOGISTICS LLC/BEEMAC INC', 'daysToPay': 31.0, 'realRPM': 0.8010809310826141, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:24:45.235973'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 442.87727658340725, 'netRate': -407.4240266065042, 'netRatePerHour': 3.6023438846724765}]",285.0,14.855082642024435,11.496813411255204,True,3.867923076923077,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 128.6692973852706, 'duration': 8907.874434364889}, {'distance': 112.03299999999999, 'duration': 7756.130769230767}, {'distance': 149.132, 'duration': 10324.523076923077}]",389.8342973852706,389.8342973852706,70.1701735293487,183.14318640276662,517.3566035064841,-485.66996343859944,2.7561237131033165
148,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '1b8019e1-a842-45dd-9ef8-52b559eb688f', 'phone': '(724) 647-0156', 'origin': 'Madison, AL', 'destination': 'Douglasville, GA', 'originCoords': [34.7736807, -86.5675095], 'destinationCoords': [33.7514966, -84.7477136], 'originDeadhead': 168.2221680507868, 'originalOriginDeadhead': 85.97, 'destinationDeadhead': 122.87, 'tripDistance': 187.5, 'postedRate': 300.0, 'rpm': 1.6, 'accountName': 'BEEMAC LOGISTICS LLC/BEEMAC INC', 'daysToPay': 31.0, 'realRPM': 0.7956247680610397, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:57:10.819327'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 461.3037992747193, 'netRate': -425.78597715034266, 'netRatePerHour': 3.464749256585065}]",300.0,15.211887847130514,11.853618616361283,True,3.7173173076923076,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 168.2221680507868, 'duration': 11646.150095823701}, {'distance': 98.8655, 'duration': 6844.534615384615}, {'distance': 141.3005, 'duration': 9782.342307692308}]",408.38816805078676,408.38816805078676,73.50987024914161,186.63050562425144,533.4128377362578,-493.5532136096508,3.362654512233893
149,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '339c8d6f-5368-48c2-b0c1-d57ae7e90a7d', 'phone': '(517) 629-2386', 'origin': 'Opelika, AL', 'destination': 'Acworth, GA', 'originCoords': [32.6454116, -85.3782795], 'destinationCoords': [34.0659329, -84.6768796], 'originDeadhead': 128.6692973852706, 'originalOriginDeadhead': 97.42, 'destinationDeadhead': 129.68, 'tripDistance': 130.3, 'postedRate': 270.0, 'rpm': 2.072141212586339, 'accountName': 'TREK TRANSPORTATION BROKERAGE, INC. / TREK TRANSPORT INC', 'daysToPay': 21.0, 'realRPM': 0.7589187768151081, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:24:45.235973'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 442.87727658340725, 'netRate': -422.4240266065042, 'netRatePerHour': 2.0782196279318463}]",270.0,14.855082642024435,11.496813411255204,True,3.867923076923077,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 128.6692973852706, 'duration': 8907.874434364889}, {'distance': 112.03299999999999, 'duration': 7756.130769230767}, {'distance': 149.132, 'duration': 10324.523076923077}]",389.8342973852706,389.8342973852706,70.1701735293487,183.14318640276662,517.3566035064841,-500.66996343859944,1.4514143590039246
150,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '4bd78c7d-0bb0-4928-af81-e9767be8c2a4', 'phone': '(209) 353-3910', 'origin': 'Opelika, AL', 'destination': 'Acworth, GA', 'originCoords': [32.6454116, -85.3782795], 'destinationCoords': [34.0659329, -84.6768796], 'originDeadhead': 128.6692973852706, 'originalOriginDeadhead': 97.42, 'destinationDeadhead': 129.68, 'tripDistance': 130.3, 'postedRate': 260.0, 'rpm': 1.995395241749808, 'accountName': 'CARGO SOLUTION BROKERAGE INC', 'daysToPay': 19.0, 'realRPM': 0.7308106739701041, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:24:45.235973'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 442.87727658340725, 'netRate': -432.4240266065042, 'netRatePerHour': 1.0621367901047596}]",260.0,14.855082642024435,11.496813411255204,True,3.867923076923077,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 128.6692973852706, 'duration': 8907.874434364889}, {'distance': 112.03299999999999, 'duration': 7756.130769230767}, {'distance': 149.132, 'duration': 10324.523076923077}]",389.8342973852706,389.8342973852706,70.1701735293487,183.14318640276662,517.3566035064841,-510.66996343859944,0.5816081229376636
